      8 Project,Type,FileName,FileExt,Parent Directory,Relative Path,Voc URI,Age
      1 CAHOYNP2,Exclude,YNP2-DLY09-1B-1L-1.jpg,.jpg,CAHOYNP2/ICD/,CAHOYNP2/ICD/YNP2-DLY09-1B-1L-1.jpg,,9.92
      1 CAHOYNP2,Exclude,YNP2-DLY09-1B-1L-1.BMP,.BMP,CAHOYNP2/Images/bmp/,CAHOYNP2/Images/bmp/YNP2-DLY09-1B-1L-1.BMP,,9.92
      1 CAHOYNP2,Exclude,Thumbs.db,.db,CAHOYNP2/Images/,CAHOYNP2/Images/Thumbs.db,,0.60
      1 CAHOYNP2,Exclude,Thumbs.db,.db,CAHOYNP2/Images/bmp/,CAHOYNP2/Images/bmp/Thumbs.db,,0.60
      1 CAHOYNP2,Exclude,L Round 05 Sec1 W_f4_top.BMP,.BMP,CAHOYNP2/Images/bmp/,CAHOYNP2/Images/bmp/L Round 05 Sec1 W_f4_top.BMP,,9.92
      1 CAHOYNP2,Exclude,L Round 05 Sec1 W_f4_bottom.BMP,.BMP,CAHOYNP2/Images/bmp/,CAHOYNP2/Images/bmp/L Round 05 Sec1 W_f4_bottom.BMP,,9.92
      1 CAHOYNP2,Exclude,L Round 05 Sec1 W_f2.8.BMP,.BMP,CAHOYNP2/Images/bmp/,CAHOYNP2/Images/bmp/L Round 05 Sec1 W_f2.8.BMP,,9.92
      1 CAHOYNP2,Exclude,Krauss_20090603.xml,.xml,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krauss_20090603/,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krauss_20090603/Krauss_20090603.xml,,9.92
      1 CAHOYNP2,Exclude,Krauss_20090603.csv,.csv,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krauss_20090603/,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krauss_20090603/Krauss_20090603.csv,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601.xml,.xml,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601/,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601/Krause_20090601.xml,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601.raw,.raw,CAHOYNP2/MSCL/MSCL-S/Other data/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601.raw,,9.93
      1 CAHOYNP2,Exclude,Krause_20090601_part2.xml,.xml,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601_part2/Krause_20090601_part2.xml,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2.raw,.raw,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2.raw,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2.out,.out,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2.out,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2.dat,.dat,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2.dat,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2.csv,.csv,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601_part2/Krause_20090601_part2.csv,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2.cal,.cal,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2.cal,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_018.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_018.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_017.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_017.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_016.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_016.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_015.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_015.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_014.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_014.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_013.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_013.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_012.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_012.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_011.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_011.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_010.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_010.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_009.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_009.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_008.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_008.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_007.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_007.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_006.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_006.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_005.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_005.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_004.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_004.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_003.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_003.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_002.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_002.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601_part2_001.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_part2/Krause_20090601_part2_001.txt,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601.out,.out,CAHOYNP2/MSCL/MSCL-S/Other data/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601.out,,9.93
      1 CAHOYNP2,Exclude,Krause_20090601.dat,.dat,CAHOYNP2/MSCL/MSCL-S/Other data/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601.dat,,9.93
      1 CAHOYNP2,Exclude,Krause_20090601.csv,.csv,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601/,CAHOYNP2/MSCL/MSCL-XYZ/Other data/Krause_20090601/Krause_20090601.csv,,9.92
      1 CAHOYNP2,Exclude,Krause_20090601.cal,.cal,CAHOYNP2/MSCL/MSCL-S/Other data/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601.cal,,9.93
      1 CAHOYNP2,Exclude,Krause_20090601_002.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_002.txt,,9.93
      1 CAHOYNP2,Exclude,Krause_20090601_001.txt,.txt,CAHOYNP2/MSCL/MSCL-S/Other data/,CAHOYNP2/MSCL/MSCL-S/Other data/Krause_20090601_001.txt,,9.93
      1 CAHOYNP2,Exclude,Dailey Lake 09B 16.48-17.48.BMP,.BMP,CAHOYNP2/Images/bmp/,CAHOYNP2/Images/bmp/Dailey Lake 09B 16.48-17.48.BMP,,9.92
      1 CAHO,ICD,ICD sheet.pdf,.pdf,CAHO/ICD/,CAHO/ICD/ICD sheet.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,8.92
      1 CAHO,ICD,CAHO-HORM11-2C-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2C-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-HORM11-2B-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2B-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-HORM11-2A-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2A-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-HORM11-2A-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2A-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-GRAS11-2A-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-2A-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-GRAS11-2A-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-2A-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-GRAS11-1B-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1B-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-GRAS11-1B-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1B-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-GRAS11-1A-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1A-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,ICD,CAHO-GRAS11-1A-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1A-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,7.92
      1 CAHO,Exclude,metadata format Dtube Label_CAHO-bad lat long.xls,.xls,CAHO/,CAHO/metadata format Dtube Label_CAHO-bad lat long.xls,,6.91
      1 CAHO,Exclude,metadata format Dtube Label_CAHO13.xls,.xls,CAHO/,CAHO/metadata format Dtube Label_CAHO13.xls,,5.86
      1 CAHO,Exclude,metadata format Dtube Label_CAHO12- bad lat long.xls,.xls,CAHO/,CAHO/metadata format Dtube Label_CAHO12- bad lat long.xls,,5.86
      1 CAHO,Exclude,LacCoreMetadataForm_Munoz.xls,.xls,CAHO/,CAHO/LacCoreMetadataForm_Munoz.xls,,6.93
      1 CAHO,Exclude,LacCoreMetadataForm_CAHO-2013.xls,.xls,CAHO/,CAHO/LacCoreMetadataForm_CAHO-2013.xls,,5.86
      1 CAHO,Exclude,DougsFile.txt,.txt,CAHO/,CAHO/DougsFile.txt,,2.06
      1 CAHO,Exclude,Copy of Munoz_LacCoreMetadata-1.xls,.xls,CAHO/,CAHO/Copy of Munoz_LacCoreMetadata-1.xls,,7.94
      1 CAHO,Exclude,CAHO_XYZ.xlsx,.xlsx,CAHO/Geotek Data/high-resolution MS data/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ.xlsx,,6.89
      1 CAHO,Exclude,CAHO_XYZ_20120606_part7.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/CAHO_XYZ_20120606_part7.xml,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120606_part7.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/CAHO_XYZ_20120606_part7.csv,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120606_part7.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/CAHO_XYZ_20120606_part7.bk,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120606_part6.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/CAHO_XYZ_20120606_part6.xml,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120606_part6.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/CAHO_XYZ_20120606_part6.csv,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120606_part6.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/CAHO_XYZ_20120606_part6.bk,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part5.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/CAHO_XYZ_20120605_part5.xml,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part5.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/CAHO_XYZ_20120605_part5.csv,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part5.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/CAHO_XYZ_20120605_part5.bk,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part4.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part4/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part4/CAHO_XYZ_20120605_part4.xml,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part4.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part4/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part4/CAHO_XYZ_20120605_part4.csv,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part4.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part4/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part4/CAHO_XYZ_20120605_part4.bk,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part3.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part3/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part3/CAHO_XYZ_20120605_part3.xml,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part3.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part3/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part3/CAHO_XYZ_20120605_part3.csv,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part3.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part3/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part3/CAHO_XYZ_20120605_part3.bk,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part2.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part2/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part2/CAHO_XYZ_20120605_part2.xml,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part2.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part2/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part2/CAHO_XYZ_20120605_part2.csv,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part2.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part2/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part2/CAHO_XYZ_20120605_part2.bk,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part1.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part1/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part1/CAHO_XYZ_20120605_part1.xml,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part1.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part1/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part1/CAHO_XYZ_20120605_part1.csv,,6.91
      1 CAHO,Exclude,CAHO_XYZ_20120605_part1.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part1/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part1/CAHO_XYZ_20120605_part1.bk,,6.91
      1 CAHO,Exclude,CAHO_MSCL.xls,.xls,CAHO/Geotek Data/whole-core data/,CAHO/Geotek Data/whole-core data/CAHO_MSCL.xls,,7.92
      1 CAHO,Exclude,CAHO_MSCL_20120606_part4.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.raw,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120606_part4.out,.out,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.out,,6.89
      1 CAHO,Exclude,CAHO_MSCL_20120606_part4.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.dat,,6.89
      1 CAHO,Exclude,CAHO_MSCL_20120606_part4.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.cal,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120606_part3.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.raw,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120606_part3.out,.out,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.out,,6.89
      1 CAHO,Exclude,CAHO_MSCL_20120606_part3.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.dat,,6.89
      1 CAHO,Exclude,CAHO_MSCL_20120606_part3.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.cal,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120606_part2.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/CAHO_MSCL_20120606_part2.raw,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120606_part2.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/CAHO_MSCL_20120606_part2.dat,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120606_part2.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/CAHO_MSCL_20120606_part2.cal,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120605_part1.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.raw,,6.91
      1 CAHO,Exclude,CAHO_MSCL_20120605_part1.out,.out,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.out,,6.89
      1 CAHO,Exclude,CAHO_MSCL_20120605_part1.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.dat,,6.89
      1 CAHO,Exclude,CAHO_MSCL_20120605_part1.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.cal,,6.91
      1 CAHO,Exclude,CAHO-MORD12-4A-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-MORD12-4A-1L-1-W.tif,,6.91
      1 CAHO,Exclude,CAHO-MORD12-4A-1L-1-W.jpg,.jpg,CAHO/Images/JPEG/,CAHO/Images/JPEG/CAHO-MORD12-4A-1L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-MORD12-4A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-MORD12-4A-1L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-MORD12-2A-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-MORD12-2A-1L-1-W.tif,,6.91
      1 CAHO,Exclude,CAHO-MORD12-2A-1L-1-W.jpg,.jpg,CAHO/Images/JPEG/,CAHO/Images/JPEG/CAHO-MORD12-2A-1L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-MORD12-2A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-MORD12-2A-1L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-MORD12-1A-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-MORD12-1A-1L-1-W.tif,,6.91
      1 CAHO,Exclude,CAHO-MORD12-1A-1L-1-W.jpg,.jpg,CAHO/Images/JPEG/,CAHO/Images/JPEG/CAHO-MORD12-1A-1L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-MORD12-1A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-MORD12-1A-1L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-metadata.xls,.xls,CAHO/,CAHO/CAHO-metadata.xls,,5.85
      1 CAHO,Exclude,CAHO_HRMS.xls,.xls,CAHO/Geotek Data/high-resolution MS data/CAHO_HRMS_20110601_part1/,CAHO/Geotek Data/high-resolution MS data/CAHO_HRMS_20110601_part1/CAHO_HRMS.xls,,7.92
      1 CAHO,Exclude,CAHO_HRMS.xls,.xls,CAHO/Geotek Data/high-resolution MS data/,CAHO/Geotek Data/high-resolution MS data/CAHO_HRMS.xls,,7.92
      1 CAHO,Exclude,CAHO_HRMS.csv,.csv,CAHO/Data/corewall/,CAHO/Data/corewall/CAHO_HRMS.csv,,6.91
      1 CAHO,Exclude,CAHO_HRMS_20110601_part1.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_HRMS_20110601_part1/,CAHO/Geotek Data/high-resolution MS data/CAHO_HRMS_20110601_part1/CAHO_HRMS_20110601_part1.xml,,7.93
      1 CAHO,Exclude,CAHO_HRMS_20110601_part1.CSV,.CSV,CAHO/Geotek Data/high-resolution MS data/CAHO_HRMS_20110601_part1/,CAHO/Geotek Data/high-resolution MS data/CAHO_HRMS_20110601_part1/CAHO_HRMS_20110601_part1.CSV,,7.92
      1 CAHO,Exclude,CAHO-HORM12-4C-1B-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4C-1B-1-W.tif,,6.91
      1 CAHO,Exclude,CAHO-HORM12-4C-1B-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4C-1B-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-HORM12-4B-5L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4B-5L-1-W.tif,,6.91
      1 CAHO,Exclude,CAHO-HORM12-4B-5L-1-W.jpg,.jpg,CAHO/Images/JPEG/,CAHO/Images/JPEG/CAHO-HORM12-4B-5L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-HORM12-4B-5L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4B-5L-1-W.jpg,,6.91
      1 CAHO,Exclude,CAHO-HORM12-4B-4L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4B-4L-1-W.tif,,6.91
